[(0.6820190495809323, 0.3258053013993828, 0.10193770982528816),
 (0.33536379067175637, 0.5837604971013846, 0.04686634105322418),
 (0.65774456947047, 0.47039317890379007, 0.30069673700409705),
 (0.12204707244820534, 0.054933331333302804, 0.4101062040192891),
 (0.17796588898324806, 0.8915993461796436, 0.5802550747046784),
 (0.4460714662804298, 0.2686133948884203, 0.7696277174966774),
 (0.30885748153269355, 0.7551771276392372, 0.03790116466885918),
 (0.5616929103657002, 0.9034550657899761, 0.2194421784312186),
 (0.13006264823318414, 0.6200125224509014, 0.9420335263342797),
 (0.6631702034500674, 0.46148521036173773, 0.5993469803333895),
 (0.871130458440204, 0.39248273865499983, 0.9273855380059226),
 (0.5001512385023148, 0.9753903653068197, 0.13873689172911774),
 (0.6829464509871284, 0.26299806943684256, 0.031683888821006034),
 (0.7724484168711356, 0.9759208696044602, 0.7368965671614438),
 (0.9091239742452151, 0.6059728913985843, 0.35449904808934396),
 (0.44793863723283156, 0.3337175287895203, 0.9041628400179063),
 (0.10473233341326416, 0.3435576252510141, 0.8448715793816278),
 (0.6917464639280203, 0.8576683490433049, 0.3100373755394463),
 (0.8471655494485393, 0.9701370765497692, 0.7958299106424657),
 (0.5516834073988067, 0.11912735940825447, 0.9241194593618379),
 (0.20062743565632501, 0.6585993508110308, 0.18715195060094036),
 (0.949492637488527, 0.9321823687037235, 0.034440460762252934),
 (0.7651863440833616, 0.3374798222952602, 0.9110023266146878),
 (0.7798059934077126, 0.3444263199921205, 0.5263359602394418),
 (0.18629963026050944, 0.8774049817628777, 0.385823361104478),
 (0.10617141112646844, 0.46888199092193694, 0.6012288823437919),
 (0.11964017923028447, 0.8915595780960348, 0.23674806875057441),
 (0.19593115757425117, 0.082321239596014, 0.9765755380560868),
 (0.5062013128267646, 0.8131193206110257, 0.4551795873471721),
 (0.16765153643276276, 0.26495590477899555, 0.23564183364565683),
 (0.835611273722162, 0.8623880787755709, 0.8377646779882796),
 (0.15733968087453853, 0.7565170049624239, 0.5228298463736303),
 (0.8341718140167234, 0.8740131167528088, 0.36017292005665447),
 (0.4677042819016657, 0.3242638894268115, 0.3446064065647113),
 (0.7937057640783144, 0.5840278922360891, 0.749861888293687),
 (0.7550189556514334, 0.7600353239142517, 0.5481547774516127),
 (0.7926241821618579, 0.5553070638997504, 0.417711414469475),
 (0.890536675063787, 0.5078958558088743, 0.25269946270240096),
 (0.5301859867527471, 0.15043498609193962, 0.9036137028871584),
 (0.39540922372972576, 0.673119769371575, 0.7189790512458483),
 (0.5742217443732806, 0.13081370553218963, 0.470301060602629),
 (0.051144949099435455, 0.3177586784803941, 0.3850547722170784),
 (0.7004286488691689, 0.5265888958069749, 0.4382946549834835),
 (0.8743354706380866, 0.036571900716777406, 0.23050305399593884),
 (0.8103096121322003, 0.8582128979958549, 0.9234953170918444),
 (0.06512704976280381, 0.5036448636529118, 0.9801313917680617),
 (0.8118036797271746, 0.5062956060461943, 0.45292868712878853),
 (0.929955261455728, 0.8562114856202916, 0.4328756226924707),
 (0.43963638612002465, 0.833852802065644, 0.38771463960858055),
 (0.5716949531147607, 0.4738903788266775, 0.8321475517373936)]
